0.098 -0 0 -2.07535 0.000904867 -0.00048837 0 0.316411 0.00482597 0 -0.000110464 0.0500111 0 50.9605 -90.4555 41.5708 -0 0 0.000385472
0.099 -0 0 -2.096 0.000914164 -0.000492994 0 0.31641 0.00487598 0 -0.000110405 0.0500111 0 51.019 -90.4574 41.5347 -0 0 0.000388749
0.1 -0 0 -2.11664 0.000923461 -0.00049761 0 0.31641 0.00492599 0 -0.000110346 0.0500111 0 51.0775 -90.4591 41.4986 -0 0 0.000392009
0.101 -0 0 -2.13726 0.000932756 -0.000502218 0 0.31641 0.004976 0 -0.000110287 0.0500111 0 51.136 -90.4609 41.4625 -0 0 0.000395252
0.102 -0 0 -2.15787 0.000942051 -0.000506819 0 0.31641 0.00502602 0 -0.000110229 0.0500111 0 51.1944 -90.4625 41.4264 -0 0 0.000398477
0.103 -0 0 -2.17846 0.000951345 -0.000511413 0 0.31641 0.00507603 0 -0.00011017 0.0500111 0 51.2528 -90.4641 41.3902 -0 0 0.000401686
0.104 -0 0 -2.19905 0.000960639 -0.000515999 0 0.31641 0.00512604 0 -0.000110112 0.0500112 0 51.3111 -90.4657 41.3541 -0 0 0.000404878
0.105 -0 0 -2.21962 0.000969931 -0.000520578 0 0.31641 0.00517605 0 -0.000110054 0.0500112 0 51.3693 -90.4672 41.3179 -0 0 0.000408052
0.106 -0 0 -2.24017 0.000979223 -0.000525149 0 0.31641 0.00522606 0 -0.000109995 0.0500112 0 51.4275 -90.4686 41.2817 -0 0 0.00041121
0.107 -0 0 -2.26072 0.000988513 -0.000529713 0 0.31641 0.00527607 0 -0.000109937 0.0500112 0 51.4857 -90.47 41.2454 -0 0 0.00041435
0.108 -0 0 -2.28125 0.000997803 -0.00053427 0 0.316409 0.00532608 0 -0.000109879 0.0500112 0 51.5438 -90.4713 41.2092 -0 0 0.000417474
0.109 -0 0 -2.30177 0.00100709 -0.000538819 0 0.316409 0.00537609 0 -0.000109822 0.0500112 0 51.6018 -90.4726 41.173 -0 0 0.00042058
0.11 -0 0 -2.32228 0.00101638 -0.000543361 0 0.316409 0.00542611 0 -0.000109764 0.0500112 0 51.6598 -90.4738 41.1367 -0 0 0.000423669
0.111 -0 0 -2.34277 0.00102567 -0.000547895 0 0.316409 0.00547612 0 -0.000109706 0.0500113 0 51.7178 -90.475 41.1004 -0 0 0.000426742
0.112 -0 0 -2.36325 0.00103495 -0.000552423 0 0.316409 0.00552613 0 -0.000109649 0.0500113 0 51.7756 -90.4761 41.0641 -0 0 0.000429797
0.113 -0 0 -2.38372 0.00104424 -0.000556942 0 0.316409 0.00557614 0 -0.000109591 0.0500113 0 51.8335 -90.4771 41.0278 -0 0 0.000432835
0.114 -0 0 -2.40418 0.00105352 -0.000561455 0 0.316409 0.00562615 0 -0.000109534 0.0500113 0 51.8913 -90.4781 40.9915 -0 0 0.000435856
0.115 -0 0 -2.42462 0.0010628 -0.00056596 0 0.316409 0.00567616 0 -0.000109477 0.0500113 0 51.949 -90.479 40.9551 -0 0 0.000438861
0.116 -0 0 -2.44505 0.00107208 -0.000570458 0 0.316409 0.00572617 0 -0.00010942 0.0500113 0 52.0067 -90.4799 40.9187 -0 0 0.000441848
0.117 -0 0 -2.46547 0.00108136 -0.000574948 0 0.316408 0.00577618 0 -0.000109363 0.0500113 0 52.0643 -90.4807 40.8824 -0 0 0.000444818
0.118 -0 0 -2.48587 0.00109064 -0.000579432 0 0.316408 0.0058262 0 -0.000109306 0.0500113 0 52.1219 -90.4815 40.846 -0 0 0.000447771
0.119 -0 0 -2.50626 0.00109992 -0.000583908 0 0.316408 0.00587621 0 -0.00010925 0.0500114 0 52.1794 -90.4822 40.8096 -0 0 0.000450708
0.12 -0 0 -2.52664 0.0011092 -0.000588377 0 0.316408 0.00592622 0 -0.000109193 0.0500114 0 52.2369 -90.4829 40.7731 -0 0 0.000453627
0.121 -0 0 -2.54701 0.00111847 -0.000592838 0 0.316408 0.00597623 0 -0.000109137 0.0500114 0 52.2943 -90.4835 40.7367 -0 0 0.000456529
0.122 -0 0 -2.56737 0.00112775 -0.000597292 0 0.316408 0.00602624 0 -0.00010908 0.0500114 0 52.3516 -90.484 40.7002 -0 0 0.000459415
0.123 -0 0 -2.58771 0.00113702 -0.000601739 0 0.316408 0.00607625 0 -0.000109024 0.0500114 0 52.4089 -90.4845 40.6638 -0 0 0.000462283
0.124 -0 0 -2.60804 0.00114629 -0.000606179 0 0.316408 0.00612626 0 -0.000108968 0.0500114 0 52.4662 -90.485 40.6273 -0 0 0.000465135
0.125 -0 0 -2.62835 0.00115556 -0.000610612 0 0.316408 0.00617628 0 -0.000108912 0.0500114 0 52.5234 -90.4853 40.5908 -0 0 0.000467969
0.126 -0 0 -2.64866 0.00116483 -0.000615037 0 0.316407 0.00622629 0 -0.000108856 0.0500114 0 52.5806 -90.4857 40.5542 -0 0 0.000470787
0.127 -0 0 -2.66895 0.00117409 -0.000619456 0 0.316407 0.0062763 0 -0.0001088 0.0500115 0 52.6377 -90.4859 40.5177 -0 0 0.000473587
0.128 -0 0 -2.68923 0.00118336 -0.000623867 0 0.316407 0.00632631 0 -0.000108744 0.0500115 0 52.6947 -90.4862 40.4812 -0 0 0.000476371
0.129 -0 0 -2.70949 0.00119262 -0.000628271 0 0.316407 0.00637632 0 -0.000108689 0.0500115 0 52.7517 -90.4863 40.4446 -0 0 0.000479138
0.13 -0 0 -2.72975 0.00120188 -0.000632667 0 0.316407 0.00642633 0 -0.000108633 0.0500115 0 52.8086 -90.4864 40.408 -0 0 0.000481888
0.131 -0 0 -2.74999 0.00121114 -0.000637057 0 0.316407 0.00647634 0 -0.000108578 0.0500115 0 52.8655 -90.4865 40.3714 -0 0 0.000484621
0.132 -0 0 -2.77021 0.0012204 -0.000641439 0 0.316407 0.00652636 0 -0.000108523 0.0500115 0 52.9224 -90.4865 40.3348 -0 0 0.000487338
0.133 -0 0 -2.79043 0.00122966 -0.000645815 0 0.316407 0.00657637 0 -0.000108468 0.0500115 0 52.9792 -90.4864 40.2982 -0 0 0.000490037
0.134 -0 0 -2.81063 0.00123892 -0.000650183 0 0.316407 0.00662638 0 -0.000108413 0.0500115 0 53.0359 -90.4863 40.2615 -0 0 0.000492719
0.135 -0 0 -2.83082 0.00124817 -0.000654544 0 0.316407 0.00667639 0 -0.000108358 0.0500115 0 53.0926 -90.4861 40.2249 -0 0 0.000495385
0.136 -0 0 -2.851 0.00125742 -0.000658899 0 0.316406 0.0067264 0 -0.000108303 0.0500116 0 53.1492 -90.4859 40.1882 -0 0 0.000498034
0.137 -0 0 -2.87117 0.00126667 -0.000663246 0 0.316406 0.00677641 0 -0.000108248 0.0500116 0 53.2058 -90.4856 40.1515 -0 0 0.000500666
0.138 -0 0 -2.89132 0.00127592 -0.000667586 0 0.316406 0.00682642 0 -0.000108194 0.0500116 0 53.2623 -90.4853 40.1148 -0 0 0.000503281
0.139 -0 0 -2.91146 0.00128517 -0.000671919 0 0.316406 0.00687644 0 -0.000108139 0.0500116 0 53.3188 -90.4849 40.0781 -0 0 0.000505879
0.14 -0 0 -2.93159 0.00129441 -0.000676244 0 0.316406 0.00692645 0 -0.000108085 0.0500116 0 53.3752 -90.4845 40.0414 -0 0 0.000508461
0.141 -0 0 -2.9517 0.00130366 -0.000680563 0 0.316406 0.00697646 0 -0.000108031 0.0500116 0 53.4315 -90.484 40.0047 -0 0 0.000511026
0.142 -0 0 -2.9718 0.0013129 -0.000684875 0 0.316406 0.00702647 0 -0.000107977 0.0500116 0 53.4879 -90.4834 39.9679 -0 0 0.000513574
0.143 -0 0 -2.9919 0.00132214 -0.00068918 0 0.316406 0.00707648 0 -0.000107923 0.0500116 0 53.5441 -90.4828 39.9311 -0 0 0.000516105
0.144 -0 0 -3.01197 0.00133137 -0.000693478 0 0.316406 0.00712649 0 -0.000107869 0.0500116 0 53.6003 -90.4822 39.8943 -0 0 0.000518619
0.145 -0 0 -3.03204 0.00134061 -0.000697769 0 0.316405 0.00717651 0 -0.000107815 0.0500116 0 53.6565 -90.4815 39.8575 -0 0 0.000521117
0.146 -0 0 -3.05209 0.00134984 -0.000702053 0 0.316405 0.00722652 0 -0.000107761 0.0500117 0 53.7126 -90.4807 39.8207 -0 0 0.000523598
0.147 -0 0 -3.07213 0.00135907 -0.00070633 0 0.316405 0.00727653 0 -0.000107708 0.0500117 0 53.7686 -90.4799 39.7839 -0 0 0.000526062
0.148 -0 0 -3.09216 0.0013683 -0.0007106 0 0.316405 0.00732654 0 -0.000107654 0.0500117 0 53.8246 -90.479 39.7471 -0 0 0.000528509
0.149 -0 0 -3.11217 0.00137753 -0.000714863 0 0.316405 0.00737655 0 -0.000107601 0.0500117 0 53.8806 -90.4781 39.7102 -0 0 0.00053094
0.15 -0 0 -3.13218 0.00138676 -0.000719119 0 0.316405 0.00742656 0 -0.000107548 0.0500117 0 53.9365 -90.4771 39.6733 -0 0 0.000533354
0.151 -0 0 -3.15217 0.00139598 -0.000723368 0 0.316405 0.00747658 0 -0.000107495 0.0500117 0 53.9923 -90.476 39.6364 -0 0 0.000535751
0.152 -0 0 -3.17214 0.0014052 -0.00072761 0 0.316405 0.00752659 0 -0.000107442 0.0500117 0 54.0481 -90.475 39.5995 -0 0 0.000538132
0.153 -0 0 -3.19211 0.00141442 -0.000731846 0 0.316405 0.0075766 0 -0.000107389 0.0500117 0 54.1038 -90.4738 39.5626 -0 0 0.000540496
0.154 -0 0 -3.21206 0.00142364 -0.000736074 0 0.316404 0.00762661 0 -0.000107336 0.0500117 0 54.1595 -90.4726 39.5257 -0 0 0.000542843
0.155 -0 0 -3.232 0.00143285 -0.000740296 0 0.316404 0.00767662 0 -0.000107283 0.0500117 0 54.2151 -90.4714 39.4888 -0 0 0.000545174
0.156 -0 0 -3.25193 0.00144206 -0.000744511 0 0.316404 0.00772663 0 -0.000107231 0.0500117 0 54.2707 -90.47 39.4518 -0 0 0.000547488
0.157 -0 0 -3.27185 0.00145127 -0.000748719 0 0.316404 0.00777665 0 -0.000107178 0.0500117 0 54.3262 -90.4687 39.4148 -0 0 0.000549785
0.158 -0 0 -3.29175 0.00146048 -0.00075292 0 0.316404 0.00782666 0 -0.000107126 0.0500118 0 54.3817 -90.4673 39.3779 -0 0 0.000552066
0.159 -0 0 -3.31164 0.00146968 -0.000757114 0 0.316404 0.00787667 0 -0.000107074 0.0500118 0 54.4371 -90.4658 39.3409 -0 0 0.00055433
0.16 -0 0 -3.33152 0.00147889 -0.000761301 0 0.316404 0.00792668 0 -0.000107021 0.0500118 0 54.4925 -90.4643 39.3038 -0 0 0.000556577
0.161 -0 0 -3.35138 0.00148809 -0.000765482 0 0.316404 0.00797669 0 -0.000106969 0.0500118 0 54.5478 -90.4627 39.2668 -0 0 0.000558808
0.162 -0 0 -3.37124 0.00149729 -0.000769656 0 0.316404 0.00802671 0 -0.000106917 0.0500118 0 54.6031 -90.4611 39.2298 -0 0 0.000561022
0.163 -0 0 -3.39108 0.00150648 -0.000773823 0 0.316403 0.00807672 0 -0.000106866 0.0500118 0 54.6583 -90.4594 39.1927 -0 0 0.00056322
